3;1982;65.6;32.5
4;1982;64.8;36.4
5;1982;146.8;48.4
6;1982;64.8;40.4
7;1982;57.0;24.1
8;1982;98.8;48.8
9;1982;11.7;31.9
10;1982;32.5;31.8
11;1982;43.8;27.6
12;1982;57.2;16.8
1;1983;133.1;26.2
2;1983;74.8;23.5
3;1983;63.2;24.8
4;1983;130.5;29.8
5;1983;83.5;42.4
6;1983;76.0;34.1
7;1983;53.8;58.0
8;1983;254.9;45.1
9;1983;48.9;32.0
10;1983;25.9;52.0
11;1983;46.8;23.7
12;1983;72.1;48.9
1;1984;79.9;18.1
2;1984;98.2;13.7
3;1984;18.6;18.2
4;1984;97.2;37.0
5;1984;66.3;42.7
6;1984;80.4;38.2
7;1984;114.5;41.6
8;1984;127.4;33.7
9;1984;118.3;27.9
10;1984;44.1;11.9
11;1984;37.4;13.8
12;1984;39.1;27.2
1;1985;80.4;29.4
2;1985;92.3;13.4
3;1985;87.2;29.5
4;1985;94.1;23.4
5;1985;85.5;33.2
6;1985;134.9;23.8
7;1985;64.7;28.0
8;1985;97.7;29.7
9;1985;32.1;23.9
10;1985;21.2;22.4
11;1985;76.7;14.1
12;1985;160.8;20.0
1;1986;122.6;14.1
2;1986;29.7;15.5
3;1986;60.8;22.1
4;1986;87.4;29.8
5;1986;227.4;38.2
6;1986;65.2;38.0
7;1986;67.4;33.5
8;1986;155.8;32.7
9;1986;83.7;14.5
10;1986;87.8;13.3
11;1986;20.7;24.1
12;1986;280.9;20.3
1;1987;176.4;15.7
2;1987;98.2;14.4
3;1987;74.3;41.2
4;1987;76.7;35.1
5;1987;88.0;33.1
6;1987;94.0;44.9
7;1987;117.6;44.8
8;1987;111.3;37.7
9;1987;109.5;19.2
10;1987;37.6;18.5
11;1987;98.8;16.3
12;1987;93.1;18.9
1;1988;47.0;12.3
2;1988;145.9;20.4
3;1988;167.3;23.6
4;1988;25.5;24.8
5;1988;51.2;34.3
6;1988;79.1;54.2
7;1988;77.4;39.1
8;1988;47.3;48.3
9;1988;93.7;26.3
10;1988;35.4;15.2
11;1988;132.4;10.9
12;1988;175.1;13.6
1;1989;60.6;17.2
2;1989;67.1;17.3
3;1989;55.4;20.3
4;1989;92.4;31.7
5;1989;41.3;38.9
6;1989;59.7;33.0
7;1989;106.4;34.7
8;1989;122.7;26.8
9;1989;63.9;27.4
10;1989;62.2;18.8
11;1989;114.8;12.0
12;1989;64.1;12.5
1;1990;19.5;11.7
2;1990;83.0;15.6
3;1990;47.1;16.8
4;1990;145.5;22.7
5;1990;15.1;28.9
6;1990;95.1;29.0
7;1990;18.6;28.2
8;1990;74.6;21.5
9;1990;105.4;28.6
10;1990;41.3;11.2
11;1990;122.1;17.9
12;1990;83.4;13.9
1;1991;46.1;11.2
2;1991;25.4;32.2
3;1991;28.5;10.9
4;1991;53.0;19.9
5;1991;78.5;17.5
6;1991;121.8;24.0
7;1991;45.8;27.5
8;1991;98.3;24.5
9;1991;44.2;14.3
10;1991;31.1;9.7
11;1991;94.4;11.8
12;1991;120.5;14.1
1;1992;77.6;12.5
2;1992;78.5;8.8
3;1992;142.0;10.8
4;1992;83.6;14.9
5;1992;26.2;16.1
6;1992;79.1;22.5
7;1992;192.9;24.7
8;1992;113.4;28.5
9;1992;75.8;20.2
10;1992;66.9;13.9
11;1992;77.6;12.1
12;1992;42.5;10.0
1;1993;81.1;10.5
2;1993;107.1;18.8
3;1993;42.9;18.1
4;1993;37.8;16.7
5;1993;84.6;30.2
6;1993;73.2;25.8
7;1993;206.6;20.5
8;1993;63.5;25.5
9;1993;57.3;18.0
10;1993;80.1;11.8
11;1993;83.8;9.9
12;1993;139.9;13.6
1;1994;72.3;9.2
2;1994;47.7;17.0
3;1994;177.6;18.7
4;1994;128.2;13.1
5;1994;131.6;21.9
6;1994;60.2;26.1
7;1994;67.0;19.5
8;1994;112.5;19.6
9;1994;61.7;22.1
10;1994;56.9;16.4
11;1994;96.9;11.1
12;1994;91.6;7.7
1;1995;93.2;11.8
2;1995;68.0;12.9
3;1995;93.8;15.1
4;1995;135.7;18.5
5;1995;162.0;18.9
6;1995;141.9;28.3
7;1995;95.5;25.5
8;1995;166.0;22.3
9;1995;154.5;25.2
10;1995;40.4;14.5
11;1995;135.6;14.6
12;1995;68.3;12.2
1;1996;3.9;19.6
2;1996;62.2;15.1
3;1996;62.6;22.1
4;1996;56.6;29.9
5;1996;132.9;39.7
6;1996;68.4;33.1
7;1996;195.3;22.6
8;1996;119.1;28.9
9;1996;92.1;22.0
10;1996;96.2;14.4
11;1996;57.6;13.4
12;1996;53.7;15.2
1;1997;24.0;53.6
2;1997;102.4;16.5
3;1997;76.5;10.9
4;1997;101.4;17.0
5;1997;113.0;19.7
6;1997;107.8;18.1
7;1997;226.7;38.2
8;1997;51.4;21.9
9;1997;23.6;21.4
10;1997;94.8;13.1
11;1997;38.8;20.6
12;1997;116.3;12.2
1;1998;70.4;12.5
2;1998;55.1;11.3
3;1998;106.2;6.5
4;1998;57.9;11.6
5;1998;24.9;18.4
6;1998;125.2;16.3
7;1998;145.5;18.6
8;1998;144.7;24.5
9;1998;109.3;13.3
10;1998;157.3;9.0
11;1998;124.3;11.6
12;1998;86.3;8.9
1;1999;94.6;10.6
2;1999;201.6;10.3
3;1999;62.1;9.4
4;1999;73.7;14.3
5;1999;102.6;19.8
6;1999;141.2;20.5
7;1999;162.7;21.3
8;1999;65.5;15.6
9;1999;40.2;13.7
10;1999;51.1;10.8
11;1999;72.6;11.3
12;1999;62.1;10.2
1;2000;134.4;9.5
2;2000;100.9;9.3
3;2000;259.2;8.7
4;2000;31.3;10.8
5;2000;68.1;13.0
6;2000;37.2;19.7
7;2000;140.0;19.1
8;2000;81.7;13.8
9;2000;60.6;17.9
10;2000;76.6;16.8
11;2000;38.5;9.4
12;2000;45.5;9.4
1;2001;169.8;7.9
2;2001;102.3;11.1
3;2001;133.1;8.4
4;2001;60.5;9.3
5;2001;112.6;18.6
6;2001;130.1;13.3
7;2001;147.4;17.6
8;2001;82.3;13.5
9;2001;145.7;11.2
10;2001;48.3;7.4
11;2001;123.6;8.4
12;2001;160.5;8.1
1;2002;73.9;10.9
2;2002;94.0;8.8
3;2002;57.9;13.8
4;2002;55.7;16.6
5;2002;82.4;11.5
6;2002;106.5;15.8
7;2002;96.7;20.5
8;2002;459.6;19.4
9;2002;91.0;17.7
10;2002;108.5;9.1
11;2002;186.4;7.7
12;2002;108.0;5.6
1;2003;185.9;6.4
2;2003;15.8;9.3
3;2003;62.6;11.1
4;2003;64.0;13.8
5;2003;63.4;15.8
6;2003;41.6;18.0
7;2003;138.7;12.9
8;2003;28.4;13.0
9;2003;50.6;13.0
10;2003;96.6;9.4
11;2003;35.9;9.5
12;2003;77.6;6.6
